company_id,company_name,legal_form,sector,region,size_category,founded_year,age_years,employees,revenues_mdl,assets_mdl,liabilities_mdl,equity_mdl,bank_borrowings_mdl,trade_payables_mdl,intercompany_loans_in_mdl,ebitda_margin,net_margin,interest_coverage,current_ratio,quick_ratio,working_capital_to_assets,retained_earnings_to_assets,roa,roe,sales_growth,probability_of_distress,distress_flag,network_out_degree,network_in_degree,out_exposure_total_mdl,in_exposure_total_mdl,contagion_index_equity_at_risk,vulnerability_bucket,top5_counterparty_share_out
CO103857,Compania N857 Dondușeni SRL,SRL,N-Servicii administrative,Telenești,Mici,2023,2,27,34701865.82,32111763.19,17069479.15,15042284.05,10277957.15,2567755.5,1685215.9,-0.0141,-0.0365,0.0,1.78,1.55,0.183,0.027,-0.039,-0.084,0.176,0.0076,0,9,8,9796728.6,7074811.01,0.193,Scăzut,0.853
CO103858,Compania J858 Fălești SRL,SRL,J-Informații&Comunicații,Fălești,Mici,2018,7,25,16703918.59,18370889.55,11274548.82,7096340.73,4366065.75,3118729.23,466623.16,0.2019,0.1502,10.21,1.67,1.07,0.124,0.156,0.137,0.354,0.21,0.0015,0,14,6,5023402.61,16687106.27,0.304,Moderat,0.6
CO103859,Compania L859 Șoldănești II,II,L-Imobiliare,Ialoveni,Mici,1996,29,25,11832841.0,14547703.22,5032917.47,9514785.74,3327117.83,628709.44,464788.18,0.1616,0.1325,3.65,1.53,1.1,0.087,0.427,0.108,0.165,-0.028,0.0042,0,9,8,37806243.71,17227075.12,3.595,Sever,0.983
CO103860,Compania L860 Fălești SRL,SRL,L-Imobiliare,Rîșcani,Mijlocii,2023,2,134,28311236.34,30146502.19,23977686.08,6168816.11,10310057.46,6206364.36,1712708.16,0.2343,0.25,6.44,1.16,0.41,0.117,0.334,0.235,0.5,0.189,0.0076,0,8,8,26309756.18,2294915.57,1.531,Ridicat,0.986
CO103861,Compania G861 Căușeni SRL,SRL,G-Comerț cu ridicata&amănuntul,Chișinău,Mici,2022,3,13,12146944.96,14759828.27,7525581.96,7234246.31,2809895.67,1772295.54,667517.9,0.0132,-0.0853,0.65,0.46,0.19,0.123,0.264,-0.07,-0.143,0.044,0.2073,1,16,8,17461929.35,12803573.82,0.928,Ridicat,0.693
CO103862,Compania N862 Ungheni SRL,SRL,N-Servicii administrative,Rîșcani,Mici,2016,9,28,62947608.25,60109361.95,57103893.85,3005468.1,31296008.67,17091259.99,4099972.48,0.1332,0.0699,2.47,1.59,1.06,-0.07,-0.083,0.073,0.5,0.046,0.0143,0,10,9,10288689.85,6020761.54,1.391,Ridicat,0.786
CO103863,Compania G863 Ungheni ÎM,ÎM,G-Comerț cu ridicata&amănuntul,Soroca,Micro,2023,2,9,1424069.56,1596845.19,952113.7,644731.48,703994.36,196766.0,86002.62,0.1596,0.1243,3.17,1.72,1.3,0.021,0.009,0.111,0.275,-0.018,0.0194,0,5,7,2323926.48,31331593.55,1.128,Ridicat,1.0
CO103864,Compania J864 Fălești SRL,SRL,J-Informații&Comunicații,Taraclia,Mici,2001,24,13,11843381.35,14551283.41,5081374.2,9469909.21,2657441.9,721480.8,156028.97,0.173,0.1212,6.46,1.78,1.09,-0.122,-0.167,0.099,0.152,0.234,0.0013,0,9,9,14403874.12,121564435.24,0.867,Ridicat,0.948
CO103865,Compania G865 Rezina SRL,SRL,G-Comerț cu ridicata&amănuntul,Anenii Noi,Micro,2022,3,7,582234.63,1000000.0,518599.59,481400.41,275322.55,59453.6,23601.42,0.168,0.107,3.75,2.01,1.67,0.329,0.184,0.062,0.129,-0.031,0.0045,0,12,14,13076467.32,9195492.66,6.616,Sever,0.862
CO103866,Compania H866 Orhei SRL,SRL,H-Transport&Depozitare,Fălești,Micro,2021,4,5,2099456.02,2755850.11,1248371.02,1507479.09,719368.4,236048.0,38768.18,0.1266,0.0685,3.29,1.41,1.0,0.149,0.269,0.052,0.095,-0.017,0.0177,0,9,13,14523464.69,21897040.9,2.787,Sever,0.937
CO103867,Compania Q867 Criuleni SRL,SRL,Q-Sănătate&Asistență,Ialoveni,Mari,1993,32,320,278972893.16,228289103.26,164180202.2,64108901.06,85039649.42,39546891.98,13560386.52,0.1396,0.1177,3.41,1.27,0.65,0.057,0.108,0.144,0.5,0.006,0.0046,0,8,4,10453532.73,28959169.46,0.152,Scăzut,0.905
CO103868,Compania F868 Ocnița SRL,SRL,F-Construcții,Cimișlia,Mici,1994,31,20,7399313.69,8434451.31,4946166.15,3488285.16,3244704.95,853905.92,303820.63,0.023,-0.0357,0.39,1.47,0.8,0.071,0.13,-0.031,-0.076,-0.114,0.058,0,17,8,67415759.81,20619766.44,10.0,Sever,0.866
CO103869,Compania M869 Drochia SA,SA,M-Servicii profesionale,Dondușeni,Mijlocii,2018,7,95,21491622.78,22313854.31,9863814.23,12450040.08,4646568.39,2386130.42,736988.94,0.1414,0.0248,7.41,0.83,0.43,0.182,0.127,0.024,0.043,0.263,0.0068,0,9,11,13398847.64,20535748.82,0.552,Moderat,0.912
CO103870,Compania P870 Călărași SRL,SRL,P-Educație,Telenești,Mici,2021,4,19,13100523.02,13196855.2,8916973.28,4279881.92,5498652.7,1613696.56,419873.51,0.2407,0.2091,4.35,1.45,0.78,0.115,0.092,0.208,0.5,-0.006,0.0088,0,10,7,24960848.65,15386463.07,2.295,Sever,0.944
CO103871,Compania C871 Bălți SRL,SRL,C-Industrie prelucrătoare,Hîncești,Mijlocii,2018,7,120,77997101.74,81647047.91,47877222.92,33769824.99,23576019.12,5675557.15,1900459.68,0.2966,0.25,11.12,1.26,1.11,0.055,-0.2,0.239,0.5,0.185,0.0015,0,10,11,21932363.05,8885577.31,0.361,Moderat,0.95
CO103872,Compania E872 Chișinău SRL,SRL,E-Apă&Deșeuri,Rezina,Mari,2000,25,153,325431503.69,297277546.01,88367773.01,208909773.0,43426976.7,22907079.91,4839564.18,0.0641,0.0217,4.07,1.33,0.93,0.072,0.372,0.024,0.034,0.113,0.0009,0,11,15,16695533.7,85436890.69,0.028,Foarte scăzut,0.871
CO103873,Compania M873 Rîșcani SRL,SRL,M-Servicii profesionale,Anenii Noi,Micro,2005,20,6,1989508.67,2236616.65,1960683.11,275933.55,1281301.08,225920.47,68406.47,0.0755,0.054,1.24,1.02,0.65,0.049,0.047,0.048,0.39,-0.191,0.3612,1,8,10,5746566.37,17344682.23,8.085,Sever,0.959
CO103874,Compania L874 Taraclia SA,SA,L-Imobiliare,Nisporeni,Micro,1998,27,5,3314265.16,3882795.41,1627293.73,2255501.68,1019737.82,212542.35,109877.74,0.0289,0.0059,0.54,1.24,0.39,0.052,0.282,0.005,0.009,0.206,0.0544,0,6,9,12582320.05,10991508.97,1.989,Ridicat,0.998
CO103875,Compania G875 Strășeni SRL,SRL,G-Comerț cu ridicata&amănuntul,Cimișlia,Micro,1999,26,11,3265030.0,3489063.98,1918042.78,1571021.2,1256191.51,560759.23,85004.54,0.174,0.1542,3.7,1.37,0.63,0.259,0.15,0.144,0.32,0.043,0.0137,0,7,7,6190766.24,3425690.11,1.336,Ridicat,0.964
CO103876,Compania G876 Glodeni SA,SA,G-Comerț cu ridicata&amănuntul,Hîncești,Micro,1998,27,6,2232414.45,3026495.5,1505855.86,1520639.65,998931.57,412757.25,136234.86,0.0781,0.0632,1.33,0.92,0.63,0.035,0.251,0.047,0.093,-0.113,0.1631,0,4,9,1061243.9,7429027.98,0.292,Scăzut,1.0
CO103877,Compania K877 Cantemir SA,SA,K-Financiar,Hîncești,Micro,2003,22,5,2218901.41,2219959.9,914498.53,1305461.37,597497.33,196748.88,70963.59,0.1242,0.0763,3.59,1.8,1.52,0.022,0.249,0.076,0.13,0.258,0.0052,0,14,9,31378032.49,5000658.43,10.0,Sever,0.88
CO103878,Compania L878 Briceni II,II,L-Imobiliare,Ungheni,Mijlocii,2006,19,149,48883520.21,40674271.15,21624673.43,19049597.72,12395210.53,5486713.59,479837.29,0.1063,0.0656,3.7,2.27,2.0,0.135,0.075,0.079,0.168,0.051,0.0005,0,6,9,8765055.28,30810353.24,0.152,Scăzut,0.986
CO103879,Compania L879 Taraclia SRL,SRL,L-Imobiliare,Florești,Mici,2012,13,51,30173300.3,28340958.96,19476918.0,8864040.95,11533978.86,2951605.72,405930.01,0.0943,0.0075,1.74,2.22,2.13,0.11,0.362,0.008,0.025,0.123,0.0021,0,9,11,26188573.67,14855773.36,2.697,Sever,0.971
CO103880,Compania K880 Soroca SRL,SRL,K-Financiar,Ocnița,Micro,1997,28,5,2404256.14,2616141.49,1989187.87,626953.62,1491054.8,407581.81,182353.61,0.1421,0.0789,1.85,1.25,0.99,-0.072,0.097,0.073,0.303,-0.213,0.1666,0,11,15,8977185.06,14749085.56,5.882,Sever,0.905
CO103881,Compania N881 Fălești SRL,SRL,N-Servicii administrative,Rîșcani,Micro,2009,16,10,1919420.62,2396320.46,1143189.13,1253131.33,753222.33,184413.17,101487.99,0.2388,0.2152,4.71,1.65,0.94,0.158,0.239,0.172,0.33,0.159,0.0048,0,10,9,29126036.34,11471808.31,7.608,Sever,0.963
CO103882,Compania C882 Nisporeni SA,SA,C-Industrie prelucrătoare,Călărași,Mijlocii,1998,27,144,86146040.49,84437165.35,64615584.4,19821580.95,36421071.11,16200556.12,1405290.69,0.0508,0.0392,1.91,0.96,0.38,-0.021,0.28,0.04,0.17,-0.04,0.0461,0,8,6,11439165.65,9062249.01,0.242,Scăzut,0.869
CO103883,Compania G883 Sîngerei SA,SA,G-Comerț cu ridicata&amănuntul,Rezina,Micro,1996,29,2,1340491.95,1792277.54,991466.02,800811.52,725798.07,103195.71,50658.59,0.0371,0.0085,0.52,1.52,1.02,0.322,-0.111,0.006,0.014,-0.159,0.0598,0,14,5,53115318.86,6969152.51,10.0,Sever,0.931
CO103884,Compania Q884 Rîșcani SRL,SRL,Q-Sănătate&Asistență,Călărași,Micro,2019,6,8,2048011.14,2787620.83,1401827.41,1385793.42,641219.48,407451.46,89915.41,0.2747,0.198,14.19,1.16,0.86,0.193,0.01,0.145,0.293,-0.062,0.0114,0,4,8,2728823.85,3281866.74,0.502,Moderat,1.0
CO103885,Compania L885 Leova SRL,SRL,L-Imobiliare,Rezina,Mijlocii,2016,9,153,88579648.08,74776198.91,47769581.2,27006617.71,22960856.32,13517883.39,2020790.85,-0.0271,-0.0356,0.0,0.8,0.22,0.184,0.313,-0.042,-0.117,0.143,0.0643,0,11,14,15416325.28,22270101.33,0.225,Scăzut,0.808
CO103886,Compania L886 Nisporeni ÎM,ÎM,L-Imobiliare,Briceni,Micro,2003,22,7,2056467.63,2685892.74,2316818.8,369073.94,1117470.23,467473.52,173866.15,0.1316,0.0887,2.62,1.51,1.31,0.083,0.0,0.068,0.494,0.19,0.0398,0,10,6,18385574.68,1178906.06,10.0,Sever,0.898
CO103887,Compania A887 Fălești SRL,SRL,A-Agricultură,Bălți,Mari,2012,13,464,357059456.91,315254213.37,155040513.8,160213699.57,114666477.46,35183401.41,6963289.85,0.2947,0.2471,50.0,1.68,0.79,0.119,-0.001,0.28,0.5,0.027,0.0002,0,6,10,6819683.12,49145028.95,0.01,Foarte scăzut,0.973
CO103888,Compania Q888 Orhei SRL,SRL,Q-Sănătate&Asistență,Cantemir,Mari,2022,3,986,484168849.81,432839504.59,284870028.11,147969476.48,107679447.27,38922813.64,15408713.44,0.0119,-0.0611,0.55,2.01,1.8,0.113,0.069,-0.068,-0.2,0.033,0.0014,0,6,16,2813400.06,96138734.73,0.012,Foarte scăzut,0.958
CO103889,Compania F889 Florești SA,SA,F-Construcții,Leova,Micro,1994,31,8,1341963.66,1586255.2,974569.19,611686.01,715402.51,183768.28,78451.7,0.1402,0.0665,2.19,0.61,0.29,-0.019,0.427,0.056,0.146,0.172,0.2439,1,8,13,8713529.96,11336245.31,3.452,Sever,0.969
CO103890,Compania A890 Anenii Noi SRL,SRL,A-Agricultură,Briceni,Mijlocii,2009,16,95,36988487.62,29303999.31,20581546.82,8722452.49,12055808.61,5044606.97,1686228.63,0.1742,0.1132,9.01,1.96,1.42,0.11,-0.044,0.143,0.48,0.143,0.0009,0,10,7,7619705.06,14022201.62,0.232,Scăzut,0.803
CO103891,Compania I891 Bălți SA,SA,I-HoReCa,Rîșcani,Micro,1994,31,2,1057300.62,1408193.71,1156657.09,251536.61,762568.47,291572.12,76176.2,0.0517,0.0121,0.77,1.85,1.31,0.272,0.194,0.009,0.051,-0.073,0.0512,0,8,16,9194839.03,18869614.06,9.794,Sever,0.956
CO103892,Compania I892 Ocnița SA,SA,I-HoReCa,Cahul,Mici,1999,26,31,9423766.02,8375480.66,5415487.96,2959992.7,2396395.35,1617720.12,480041.82,0.1443,0.129,6.01,1.08,0.73,0.119,0.098,0.145,0.411,-0.245,0.0322,0,3,9,2240522.4,29709549.99,0.204,Scăzut,1.0
CO103893,Compania Q893 Drochia SA,SA,Q-Sănătate&Asistență,Edineț,Micro,2007,18,5,2487679.19,3852107.45,1079280.25,2772827.2,564521.17,280799.58,89226.96,0.0505,0.016,1.48,1.53,1.16,0.096,0.396,0.01,0.014,0.009,0.0164,0,14,9,36349157.48,8948488.34,3.587,Sever,0.774
CO103894,Compania D894 Briceni SA,SA,D-Energie/Electricitate,Briceni,Mici,2021,4,23,19884766.28,17261019.38,8472760.23,8788259.15,5083345.04,1825624.73,663174.86,0.0501,0.009,1.37,1.91,1.4,0.047,0.135,0.01,0.02,0.452,0.0029,0,9,8,14815667.76,15180173.47,0.505,Moderat,0.954
CO103895,Compania B895 Edineț SRL,SRL,B-Extragere,Dondușeni,Mici,2016,9,47,8756303.19,9853959.62,4290921.41,5563038.21,2687586.16,953286.88,334058.69,0.0237,-0.0182,0.81,1.53,1.11,-0.069,0.445,-0.016,-0.029,0.153,0.0226,0,11,11,5490913.19,6821181.86,0.522,Moderat,0.818
CO103896,Compania F896 Strășeni SRL,SRL,F-Construcții,Telenești,Mici,2004,21,44,6065879.38,5810623.2,2715450.92,3095172.28,1504000.33,447213.57,127671.05,0.1127,0.0635,3.45,0.86,0.78,0.03,0.0,0.066,0.124,-0.06,0.0605,0,8,9,13932087.62,11465116.05,1.685,Ridicat,0.97
CO103897,Compania C897 Dubăsari SRL,SRL,C-Industrie prelucrătoare,Dondușeni,Mici,2005,20,56,14093150.44,11790930.63,1928134.83,9862795.8,886703.58,474145.13,131269.86,0.1196,0.0561,13.72,0.94,0.41,-0.048,0.229,0.067,0.08,-0.048,0.008,0,10,15,6787321.88,11966712.61,0.202,Scăzut,0.877
CO103898,Compania I898 Șoldănești SRL,SRL,I-HoReCa,UTA Găgăuzia,Micro,2016,9,5,753401.01,1000000.0,424101.12,575898.88,231774.1,68993.81,29643.86,0.3465,0.25,9.59,1.04,0.77,0.024,-0.157,0.188,0.327,0.192,0.0155,0,8,8,11462092.38,14713730.17,7.68,Sever,0.952
CO103899,Compania G899 Cahul SRL,SRL,G-Comerț cu ridicata&amănuntul,Drochia,Micro,1999,26,12,844056.38,1058918.44,374876.84,684041.59,197693.66,52830.95,22124.07,0.2385,0.2233,8.35,1.08,0.47,0.084,0.419,0.178,0.275,-0.212,0.0258,0,9,2,5352512.23,5974958.47,2.675,Sever,0.908
CO103900,Compania D900 Taraclia SA,SA,D-Energie/Electricitate,Telenești,Mici,2003,22,42,23718848.0,22871165.49,12252718.74,10618446.75,7141257.41,1748928.56,510730.3,0.0523,-0.0553,1.19,1.54,0.8,0.126,0.099,-0.057,-0.124,0.057,0.0119,0,8,6,12380979.3,13249446.45,0.248,Scăzut,0.972
CO103901,Compania A901 Drochia SRL,SRL,A-Agricultură,Basarabeasca,Mici,2011,14,44,11164744.05,13415141.98,7989721.15,5425420.83,3491178.88,1533925.08,520890.59,0.0844,0.0302,2.24,1.42,1.02,-0.014,0.153,0.025,0.062,-0.242,0.0335,0,6,7,5103420.44,17685828.24,0.51,Moderat,0.974
CO103902,Compania N902 Sîngerei SRL,SRL,N-Servicii administrative,Chișinău,Mici,2007,18,44,10731490.31,9837344.53,7544499.66,2292844.87,2715023.11,1345700.17,753628.69,0.0914,0.0968,3.93,1.25,0.98,0.076,-0.2,0.106,0.453,0.241,0.0213,0,10,5,10198335.45,2367787.81,1.684,Ridicat,0.951
CO103903,Compania I903 Orhei SA,SA,I-HoReCa,Cantemir,Mici,2000,25,55,6711769.98,5986625.51,2991506.53,2995118.98,1097040.59,432487.9,197095.57,0.215,0.2061,9.15,0.85,0.27,0.076,-0.029,0.231,0.462,0.211,0.0159,0,10,11,53846479.19,12605827.09,5.65,Sever,0.985
CO103904,Compania F904 Briceni SA,SA,F-Construcții,Anenii Noi,Mari,2014,11,814,335284359.82,228927116.92,102286021.49,126641095.43,56774126.79,14048284.78,9698203.04,0.041,0.0474,2.44,1.79,1.46,0.112,0.168,0.069,0.125,-0.024,0.001,0,13,6,21412561.02,223401825.79,0.07,Foarte scăzut,0.909
CO103905,Compania I905 Fălești SA,SA,I-HoReCa,Orhei,Micro,2005,20,5,749588.83,1012931.18,689476.77,323454.41,256211.5,146613.37,15384.14,0.1258,0.041,4.12,0.86,0.77,0.157,0.04,0.03,0.095,-0.028,0.1254,0,7,13,5011219.9,13993716.41,4.872,Sever,0.964
CO103906,Compania G906 Telenești SRL,SRL,G-Comerț cu ridicata&amănuntul,Strășeni,Mijlocii,2007,18,60,115619396.21,130421578.23,51635259.85,78786318.38,35240070.05,8587943.96,4601754.36,0.2812,0.2369,5.95,1.08,0.75,0.087,0.292,0.21,0.348,0.028,0.0018,0,9,14,15234175.73,48593488.47,0.1,Foarte scăzut,0.924
CO103907,Compania F907 Chișinău ÎM,ÎM,F-Construcții,Fălești,Mici,1997,28,42,13876830.23,17810146.27,8798247.64,9011898.64,5157598.72,2491968.23,445316.54,0.0977,0.068,2.27,1.64,1.38,0.027,0.048,0.053,0.105,0.002,0.0079,0,5,10,5383920.91,21753345.68,0.147,Scăzut,1.0
CO103908,Compania G908 Bălți SA,SA,G-Comerț cu ridicata&amănuntul,UTA Găgăuzia,Mijlocii,1992,33,121,21342798.44,19822002.54,3069853.73,16752148.81,2127085.26,573583.17,153371.0,0.153,0.0931,15.54,1.03,1.0,0.165,0.127,0.1,0.119,0.339,0.0015,0,11,8,14420894.41,12444707.45,0.342,Moderat,0.885
CO103909,Compania C909 Florești ÎM,ÎM,C-Industrie prelucrătoare,Leova,Mici,1994,31,19,12696058.67,15885093.3,11202489.39,4682603.91,4023346.2,2876020.13,391143.38,0.1311,0.0633,2.95,1.64,1.19,0.162,-0.079,0.051,0.172,0.216,0.0059,0,11,6,339527248.26,4507185.78,5.826,Sever,0.993
CO103910,Compania J910 Strășeni SRL,SRL,J-Informații&Comunicații,Orhei,Micro,2017,8,8,4767766.93,6798354.16,4526839.52,2271514.64,3291060.67,746468.21,362172.42,0.2728,0.2467,4.59,1.2,0.9,0.053,-0.158,0.173,0.5,0.145,0.017,0,6,11,4976081.09,12231552.08,0.829,Ridicat,0.979
CO103911,Compania F911 Fălești SRL,SRL,F-Construcții,Anenii Noi,Mijlocii,2008,17,104,52516636.08,58821032.07,32967117.82,25853914.25,19943751.84,9403136.69,1660069.89,0.1433,0.1176,3.15,1.39,1.15,-0.174,-0.019,0.105,0.239,0.265,0.0056,0,6,9,23698887.26,15101617.26,0.32,Moderat,0.992
CO103912,Compania A912 Orhei SA,SA,A-Agricultură,Orhei,Micro,2017,8,9,3130174.34,4312780.85,3569103.03,743677.82,2327410.8,804347.45,260402.89,0.0466,-0.0579,0.57,1.98,1.19,0.045,-0.122,-0.042,-0.244,0.038,0.0337,0,7,12,3235190.84,24163358.31,1.719,Ridicat,0.945
CO103913,Compania G913 Glodeni SRL,SRL,G-Comerț cu ridicata&amănuntul,Florești,Micro,2015,10,17,1588382.77,1929250.59,748475.67,1180774.92,326209.96,195974.0,38180.91,0.1609,0.0804,34.41,1.06,0.65,0.174,0.333,0.066,0.108,-0.286,0.0227,0,14,8,9443269.65,2173674.82,6.064,Sever,0.825
CO103914,Compania M914 Rezina SRL,SRL,M-Servicii profesionale,Călărași,Micro,2001,24,8,2497364.23,3584861.31,1394104.87,2190756.44,752649.49,200875.68,117203.1,0.2395,0.181,5.62,0.92,0.17,0.337,-0.024,0.126,0.206,0.055,0.0132,0,12,11,15136049.3,7714941.92,2.043,Sever,0.865
CO103915,Compania G915 Telenești SRL,SRL,G-Comerț cu ridicata&amănuntul,Sîngerei,Mici,2024,1,21,13593376.64,16481336.17,12010732.54,4470603.63,8098079.91,2859231.28,255791.75,0.128,0.016,1.99,1.11,0.76,-0.001,0.006,0.013,0.049,0.138,0.0454,0,12,8,13534435.36,9957938.79,1.326,Ridicat,0.797
CO103916,Compania A916 Florești SRL,SRL,A-Agricultură,Rezina,Mici,2011,14,54,3736263.36,3908389.02,2282703.61,1625685.41,801402.71,551311.17,89748.34,0.1329,0.0835,4.01,1.04,0.88,-0.037,0.271,0.08,0.192,-0.006,0.0569,0,9,9,17452681.81,7106805.51,3.504,Sever,0.92
CO103917,Compania M917 Soroca SRL,SRL,M-Servicii profesionale,Nisporeni,Mari,2010,15,1066,1002469824.14,670491713.34,415110245.72,255381467.62,304412135.3,41940606.8,23413585.57,0.1544,0.1818,4.55,0.85,0.57,0.295,0.165,0.272,0.5,0.136,0.002,0,14,9,26761764.06,18848860.86,0.049,Foarte scăzut,0.88
CO103918,Compania D918 Basarabeasca SRL,SRL,D-Energie/Electricitate,Basarabeasca,Mici,2016,9,48,45696242.55,44326352.55,19362282.36,24964070.2,9043045.9,4143638.75,969348.53,0.1256,0.0932,6.39,0.98,0.68,0.205,0.125,0.096,0.171,0.278,0.0033,0,7,6,11002339.59,2710228.14,0.298,Scăzut,0.968
CO103919,Compania G919 Drochia SA,SA,G-Comerț cu ridicata&amănuntul,Florești,Mijlocii,2013,12,100,234627968.33,175107312.51,35323433.77,139783878.74,12381594.16,5904713.47,2821103.16,0.2045,0.1592,33.11,1.58,1.55,0.373,0.12,0.213,0.267,-0.209,0.0002,0,16,11,20333448.93,26683426.98,0.039,Foarte scăzut,0.706
CO103920,Compania L920 Orhei SRL,SRL,L-Imobiliare,Dondușeni,Micro,2008,17,3,3782386.65,4084750.99,2447023.58,1637727.41,1503413.81,455888.27,75912.08,0.0369,0.0046,0.9,1.24,1.06,0.065,0.561,0.004,0.011,0.079,0.0837,0,9,12,46930863.96,33373184.15,7.682,Sever,0.971
CO103921,Compania G921 Orhei II,II,G-Comerț cu ridicata&amănuntul,Dondușeni,Micro,2001,24,9,4659011.68,5626452.97,3455272.63,2171180.34,1355012.68,901701.2,331463.24,0.1396,0.1027,6.08,1.18,0.6,0.146,-0.047,0.085,0.22,0.196,0.0132,0,16,15,26094546.13,24974783.92,4.281,Sever,0.838
CO103922,Compania G922 Taraclia SRL,SRL,G-Comerț cu ridicata&amănuntul,Orhei,Micro,2002,23,12,637362.48,1000000.0,681073.53,318926.47,244087.57,100944.8,24160.29,0.1893,0.1499,6.54,1.73,1.41,-0.041,0.254,0.096,0.299,0.077,0.0132,0,11,12,20420983.52,34892820.24,10.0,Sever,0.924
CO103923,Compania N923 Cahul II,II,N-Servicii administrative,Cimișlia,Mici,2016,9,40,5609590.12,5044982.09,2569355.17,2475626.93,938497.64,738998.61,159530.88,0.0726,0.0357,3.3,0.77,0.62,0.058,-0.113,0.04,0.081,0.14,0.0684,0,7,15,8184115.61,10987427.09,1.156,Ridicat,0.954
CO103924,Compania N924 Șoldănești SRL,SRL,N-Servicii administrative,Sîngerei,Mici,1996,29,36,5558628.83,5792322.04,1652280.18,4140041.86,1014206.66,351319.6,97127.24,0.2002,0.1668,9.43,1.28,0.8,0.137,0.015,0.16,0.224,0.103,0.0036,0,8,9,12458873.43,7890630.81,0.928,Ridicat,0.96
CO103925,Compania R925 Cantemir SRL,SRL,R-Cultură&Recreere,Șoldănești,Mici,1996,29,61,3033986.63,3286662.05,1739198.04,1547464.01,1272308.12,337320.58,130330.7,0.0653,0.0432,1.49,1.3,0.99,0.033,0.227,0.04,0.085,0.387,0.0334,0,12,6,7674666.9,4506077.67,1.927,Ridicat,0.828
CO103926,Compania Q926 Bălți SRL,SRL,Q-Sănătate&Asistență,Taraclia,Micro,2017,8,8,356255.78,1000000.0,354106.66,645893.34,199587.03,66481.99,16644.38,0.1829,0.1411,2.22,1.87,0.99,0.004,0.271,0.05,0.078,0.033,0.0105,0,15,8,25807670.21,2685316.42,10.0,Sever,0.821
CO103927,Compania G927 Fălești SRL,SRL,G-Comerț cu ridicata&amănuntul,Cahul,Mijlocii,2003,22,113,19316876.6,21113560.57,10446311.3,10667249.27,7210863.32,1753958.52,412057.95,0.1122,0.0698,3.21,0.97,0.46,0.23,0.021,0.064,0.126,0.184,0.0127,0,10,12,12340442.74,24026141.12,0.376,Moderat,0.798
CO103928,Compania C928 Cantemir SRL,SRL,C-Industrie prelucrătoare,Ocnița,Micro,1994,31,10,6681748.9,7495983.0,3964478.97,3531504.03,2092472.35,476716.25,209158.15,0.0701,-0.0275,1.93,2.21,1.91,0.095,0.223,-0.025,-0.052,0.059,0.0034,0,11,15,8473735.71,16230293.28,0.769,Ridicat,0.853
CO103929,Compania F929 Anenii Noi SRL,SRL,F-Construcții,Strășeni,Micro,2021,4,8,1063682.5,1451460.39,934654.37,516806.02,379062.59,120934.64,28777.6,0.1611,0.0983,4.06,1.51,1.23,0.195,0.044,0.072,0.202,0.184,0.0152,0,7,6,11930637.06,7290606.92,9.397,Sever,0.978
CO103930,Compania H930 Briceni SA,SA,H-Transport&Depozitare,Hîncești,Micro,2006,19,7,2542159.79,3675326.93,1914269.85,1761057.08,1178548.51,444431.36,66674.68,0.1835,0.1815,2.96,1.9,1.4,0.001,-0.092,0.126,0.262,0.022,0.0073,0,2,11,308514.56,16526520.17,0.039,Foarte scăzut,1.0
CO103931,Compania C931 Rezina SRL,SRL,C-Industrie prelucrătoare,Basarabeasca,Mici,1999,26,20,10257308.2,12836564.25,7661265.02,5175299.23,4921645.09,815643.06,282169.9,0.2233,0.1823,6.8,2.34,1.86,0.075,0.247,0.146,0.361,-0.098,0.0007,0,8,12,4982664.35,20671120.49,0.512,Moderat,0.874
CO103932,Compania D932 Chișinău SRL,SRL,D-Energie/Electricitate,Telenești,Micro,2005,20,6,2590898.93,3275027.54,1345243.7,1929783.83,551145.1,208953.16,120289.84,0.1463,0.0667,5.98,1.99,1.61,-0.05,-0.157,0.053,0.089,-0.16,0.0039,0,9,15,12907506.33,13198899.94,2.103,Sever,0.921
CO103933,Compania G933 Cimișlia SRL,SRL,G-Comerț cu ridicata&amănuntul,Telenești,Micro,2007,18,4,1544274.72,1634757.22,985610.91,649146.31,532864.99,215418.08,81765.29,0.0474,0.0176,1.09,1.05,0.84,0.08,0.051,0.017,0.042,0.244,0.1265,0,12,9,11075939.73,20343293.91,7.432,Sever,0.864
CO103934,Compania G934 Cahul SRL,SRL,G-Comerț cu ridicata&amănuntul,Briceni,Micro,2006,19,9,2810753.27,4063613.97,2597671.18,1465942.79,1436589.78,415104.83,173521.61,-0.0156,-0.0339,0.0,0.96,0.9,0.24,0.078,-0.023,-0.065,0.244,0.147,0,10,8,53362577.15,8373895.4,10.0,Sever,0.915
CO103935,Compania H935 Basarabeasca ÎM,ÎM,H-Transport&Depozitare,Cantemir,Micro,2019,6,4,2108781.45,2739766.38,2190949.67,548816.71,1612643.66,237570.68,115973.94,0.1222,0.0901,1.64,0.75,0.28,0.292,0.124,0.069,0.346,0.149,0.1793,0,9,11,6917545.93,4946909.43,5.068,Sever,0.928
